cumpop,L_utci_mean,L_tsd,L_hdh
0.5949974543874946,0.5887980004150423,0.5669634743050908,0.5586892447275541
0.5950029496865187,0.5888035633441402,0.5669692976649388,0.5586951412946664
0.5950080557347783,0.5888087322320049,0.5669747085363559,0.5587006201878274
0.5950136261059231,0.5888143711571283,0.5669806114500138,0.5587065973088451
0.5950194435283608,0.5888202601739791,0.5669867761635434,0.5587128395209018
0.5950252296018275,0.5888261174560505,0.5669929076566171,0.558719048094878
0.5950311743841834,0.5888321354002248,0.5669992073332545,0.5587254269667057
0.5950352251871928,0.5888362360560457,0.5670034999629173,0.5587297735603485
0.5950405496538189,0.5888416260503292,0.5670091422919384,0.558735486820839
0.595045584564552,0.5888467229251853,0.567014477779029,0.5587408893819938
0.5950503525248206,0.5888515495642452,0.5670195303791267,0.5587460054998955
0.5950547681480602,0.588856019530101,0.5670242096082214,0.5587507435530316
0.5950604564972151,0.5888617778851777,0.5670302375429934,0.5587568472668427
0.5950640465729038,0.5888654121435546,0.5670340419406297,0.5587606994907424
0.5950759465787536,0.5888774586015394,0.567046652358362,0.5587734684379502
0.5950882534877536,0.5888899169703891,0.5670596939707313,0.5587866740004763
0.5951011914108166,0.5889030141191262,0.5670734042677238,0.5588005566538677
0.5951144075220799,0.5889163928796968,0.5670874093603203,0.5588147378088304
0.5951278144317943,0.5889299647868553,0.5671016166417396,0.558829123694394
0.5951412857957715,0.5889436019415086,0.5671158922252412,0.5588435787406867
0.5951547403958549,0.5889572221259565,0.5671301500440704,0.5588580157989819
0.5951680989692222,0.5889707451018975,0.5671443061035376,0.5588723498186664
0.5951810213920724,0.5889838265596623,0.5671579999749787,0.5588862158400157
0.5951877226191751,0.5889906102580703,0.5671651012549404,0.5588934063923718
0.5951941991867185,0.5889971665320571,0.5671719644635156,0.5589003558804723
0.595200250605492,0.5890032924250124,0.5671783771425991,0.558906849175335
0.5952062110718489,0.5890093262462092,0.567184693439548,0.5589132448764134
0.5952082343499996,0.5890113744246337,0.5671868375042645,0.5589154158948328
0.5952159921765684,0.5890192277259677,0.5671950584610407,0.5589237401998084
0.5952234602737871,0.5890267877322826,0.5672029723920743,0.5589317536193253
0.5952306392664276,0.5890340550760391,0.5672105799594349,0.5589394568237764
0.5952365941827015,0.5890400832788484,0.5672168903749694,0.5589458465695032
0.595241647113397,0.5890451983954368,0.5672222449577862,0.5589512684664426
0.5952455103875399,0.5890491092144929,0.5672263388634002,0.5589554138378149
0.5952515232999265,0.5890551961271672,0.5672327107373254,0.5589618658145448
0.5952579054198114,0.5890616567911381,0.5672394738598635,0.5589687139583955
0.5952649130341262,0.5890687506474338,0.5672468998178783,0.5589762332704336
0.595272191638444,0.5890761188287782,0.5672546129435788,0.5589840433602311
0.5952772789767191,0.5890812687763967,0.5672600039880543,0.5589895021772
0.5952829972143253,0.5890870573877587,0.567266063595572,0.5589956379619245
0.5952890014951825,0.5890931355626761,0.5672724263226787,0.5590020806768486
0.5952966504532291,0.5891008786556543,0.567280531911651,0.5590102881636957
0.5953068943081651,0.589111248580648,0.5672913873088299,0.559021280027442
0.5953186980719729,0.5891231976121499,0.5673038957390197,0.5590339457049901
0.5953307009797473,0.5891353482384625,0.5673166152017619,0.5590468250680463
0.5953424811088028,0.5891472733443417,0.5673290985862415,0.5590594653850267
0.5953490270542892,0.5891538998500987,0.5673360353145152,0.5590664893170647
0.5953571033219788,0.5891620755115751,0.567344593722853,0.55907515531581
0.595360744197214,0.5891657611946833,0.5673484519526897,0.5590790620486515
0.5953648628059056,0.5891699304906639,0.5673528164359288,0.5590834813991642
0.5953693040330976,0.5891744263755773,0.5673575227974923,0.5590882469258596
0.5953736135033157,0.5891787888819974,0.5673620895363949,0.5590928710746543
0.5953775564138389,0.5891827803175105,0.5673662678325576,0.559097101897475
0.5953812564838896,0.5891865259239386,0.5673701887910485,0.559101072147552
0.5953889653091019,0.5891943296208614,0.5673783578211632,0.5591093438730799
0.5953977554609317,0.589203227952176,0.5673876727314164,0.5591187758839611
0.5954078726987155,0.5892134697017535,0.567398393952596,0.5591296318849397
0.5954169737405731,0.589222682749187,0.5674080383125292,0.559139397487115
0.5954251422221852,0.5892309517594532,0.5674166944398175,0.5591481624332663
0.5954367780447278,0.5892427307828542,0.5674290249029091,0.5591606479064366
0.5954468283933245,0.5892529048200462,0.5674396752417207,0.5591714321339631
0.5954555322711855,0.5892617158156271,0.5674488987275832,0.5591807715711291
0.5954587716903127,0.5892649951019489,0.5674523315350053,0.5591842475334389
0.595462252831957,0.5892685190856414,0.5674560204954036,0.5591879828689034
0.59546566780108,0.5892719760824344,0.5674596393328839,0.5591916471999128
0.5954733032414361,0.5892797054913612,0.5674677305971804,0.5591998401820041
0.5954805980381637,0.5892870900643937,0.5674754608819524,0.5592076676465854
0.5954873790805412,0.5892939545603548,0.567482646742037,0.5592149438423474
0.5954932406932121,0.5892998883112835,0.5674888582838881,0.5592212334714192
0.5954984709307684,0.5893051829168297,0.56749440075851,0.5592268456222098
0.5955028311975424,0.5893095968449537,0.5674990213264441,0.5592315242767376
0.5955068738883061,0.5893136892886923,0.5675033053595729,0.5592358621657766
0.5955108219593138,0.5893176859481993,0.567507489124293,0.5592400985259015
0.5955145466097025,0.5893214564374732,0.5675114361305299,0.5592440951511789
0.5955180785614965,0.5893250318566309,0.5675151789343652,0.5592478850069628
0.595521184893359,0.5893281764177967,0.5675184707094194,0.559251218163943
0.595526436264949,0.5893334924174709,0.5675240355797442,0.5592568529919798
0.5955320534966962,0.5893391787799053,0.5675299881515097,0.5592628803953726
0.5955355106593929,0.5893426784895438,0.5675336517014544,0.5592665900009408
0.5955420051169419,0.5893492528737067,0.5675405338680408,0.5592735586853795
0.5955479984569522,0.5893553199731294,0.5675468850011492,0.5592799896605534
0.5955537468249796,0.5893611390857246,0.5675529765378274,0.55928615777583
0.5955592272153939,0.589366686922734,0.5675587840990448,0.559292038345702
0.5955640981330498,0.589371617786267,0.567563945802926,0.5592972649389647
0.5955681086023915,0.589375677612038,0.5675681956910639,0.5593015682537654
0.5955715187693631,0.5893791297475801,0.5675718094397116,0.5593052274319692
0.5955745922865694,0.5893822410902432,0.5675750664411257,0.5593085253781589
0.5955771811633014,0.589384861828012,0.567577809869781,0.5593113032953074
0.5955795939677632,0.5893873043266074,0.567580366714925,0.5593138922833452
0.5955822364962962,0.5893899793764643,0.5675831669983107,0.5593167277699624
0.5955858255769175,0.5893936126275278,0.5675869703414755,0.5593205789261347
0.5955891238347022,0.5893969514766282,0.5675904655001316,0.5593241180235151
0.5955920752283282,0.5893999391927487,0.5675935930873771,0.5593272849286306
0.5955950130357508,0.5894029131554618,0.5675967062773438,0.5593304372554747
0.5956011015417167,0.5894090765920378,0.5676031582576677,0.5593369703456459
0.5956070153595349,0.5894150631905969,0.5676094251212324,0.5593433159918975
0.5956129099198094,0.589421030294612,0.5676156715776081,0.559349640974415
0.5956187790960795,0.5894269717022244,0.5676218911345935,0.5593559387193819
0.5956246146287426,0.5894328790521812,0.567628075039501,0.5593622003640772
0.595630349431773,0.5894386844328363,0.5676341522013728,0.5593683539238372
0.5956358271534492,0.5894442295682638,0.5676399569345327,0.5593742316300994
0.5956411503346442,0.5894496182612963,0.5676455979013842,0.5593799435112962
0.5956461441768279,0.5894546735621766,0.5676508898681969,0.5593853020050661
0.5956507698310495,0.5894593561438439,0.5676557916667974,0.5593902654256981
0.595655259574027,0.5894639011416215,0.5676605494404633,0.5593950830108136
0.5956583475526066,0.5894670271236325,0.5676638217665722,0.5593983964743496
0.595660930269165,0.589469641625415,0.5676665586673012,0.5594011677815071
0.5956634727822844,0.5894722154289791,0.5676692529645083,0.5594038959495606
0.5956660708998206,0.5894748455212777,0.5676720061856296,0.5594066837822792
0.5956686921964444,0.5894774990779265,0.567674783969594,0.559409496486628
0.5956723489435473,0.5894812008282359,0.5676786590188243,0.5594134202503049
0.5956763083792569,0.5894852089923092,0.5676828548267014,0.5594176688049853
0.5956804456441016,0.5894893971740423,0.5676872390798371,0.5594221081739279
0.5956845529465447,0.5894935550246295,0.5676915915818622,0.5594265153926069
0.5956887676928779,0.5894978216414077,0.5676960579420112,0.5594310379007555
0.5956929666842504,0.5895020723093305,0.5677005076066525,0.5594355435035121
0.5956969058214021,0.5895060599250337,0.5677046819041793,0.5594397702774289
0.5957049624052462,0.5895142156604175,0.5677132194535764,0.5594484151550093
0.5957121426800553,0.5895214843021223,0.5677208283796492,0.5594561197352534
0.5957182031343664,0.5895276193418145,0.5677272506336779,0.559462622725431
0.5957235575394692,0.5895330396430242,0.5677329246884562,0.5594683681105129
0.5957266287307735,0.5895361486311607,0.5677361792251154,0.5594716635609628
0.5957294859853207,0.5895390410496425,0.5677392070533251,0.5594747294529406
0.5957322186574382,0.5895418073524717,0.5677421028617274,0.5594776616654491
0.595737623746268,0.589547278961168,0.5677478306259727,0.5594834614351967
0.5957431696344064,0.5895528931019751,0.5677537075950266,0.5594894122854528
0.5957473072350185,0.5895570816236076,0.5677580922039744,0.5594938520146804
0.5957588014415361,0.5895687172881301,0.5677702725967844,0.5595061855309889
0.5957708760637587,0.589580940511473,0.567783068055216,0.5595191418450999
0.5957834141230931,0.5895936328754003,0.5677963546172358,0.5595325954366149
0.5957962753422338,0.5896066523762279,0.5678099836312008,0.5595463957851448
0.5958093194068994,0.5896198569728414,0.567823806406285,0.5595603923306248
0.5958219345779707,0.5896326273975115,0.5678371746834928,0.5595739286645947
0.5958338127684648,0.5896446517716611,0.5678497619835265,0.559586674203484
0.5958454011768647,0.5896563827973985,0.5678620422019247,0.5595991088003193
0.5958565319869684,0.589667650593225,0.5678738375041187,0.5596110523849182
0.5958669205812445,0.5896781670388509,0.5678848462813517,0.5596221995569067
0.5958711923123107,0.5896824913416672,0.5678893730281336,0.5596267832108274
0.5958751816894875,0.5896865298156942,0.5678936005649371,0.5596310638933082
0.5958788473013897,0.589690240539901,0.5678974850081816,0.5596349971690943
0.595882407594115,0.5896938446487788,0.5679012578448576,0.5596388174352713
0.5958859656756703,0.5896974465192739,0.5679050283383602,0.559642635328818
0.5958956487726469,0.5897072487851183,0.5679152895011998,0.5596530254879206
0.5959043793047185,0.5897160867629405,0.567924541232488,0.5596623935255942
0.5959089659387069,0.5897207298441567,0.5679294016814078,0.5596673150767261
0.5959137491055618,0.5897255718769487,0.5679344703959014,0.5596724475116028
0.5959194269189656,0.5897313195666118,0.5679404871659545,0.5596785399203397
0.5959262317744463,0.5897382081687415,0.5679476982607473,0.5596858416680435
0.5959336551034227,0.5897457228558559,0.567955564750944,0.55969380705033
0.5959412037032197,0.589753364355486,0.5679635639904348,0.5597019068507433
0.5959488266579276,0.5897610811251051,0.5679716420237093,0.5597100864354815
0.5959595363903375,0.5897719226610783,0.5679829911105245,0.5597215781951895
0.5959633253117445,0.5897757582123472,0.5679870062246597,0.5597256437845708
0.595968008897916,0.5897804994389269,0.5679919694136576,0.559730669367358
0.5959730593817247,0.5897856120785147,0.5679973214035123,0.5597360886387384
0.5959772065439549,0.5897898102794394,0.5680017161448919,0.5597405386277761
0.5959819541444935,0.5897946163082042,0.5680067471698153,0.5597456328992751
0.5959874304094565,0.5898001599689907,0.5680125503592984,0.5597515090424544
0.595990195472103,0.5898029590609758,0.568015480491894,0.5597544760106564
0.5959930381608763,0.5898058367344243,0.5680184928847758,0.5597575262732641
0.5959957647029984,0.5898085968318169,0.5680213821972314,0.5597604519081634
0.5959983460607189,0.5898112099580385,0.568024117658002,0.5597632217572603
0.5960012496962788,0.5898141493283393,0.5680271946360989,0.5597663374170039
0.5960044099955907,0.5898173485211263,0.5680305436003755,0.5597697284821499
0.5960080058282604,0.5898209886073349,0.5680343540986755,0.5597735868834067
0.5960119752600467,0.5898250068905055,0.5680385604993796,0.5597778461640797
0.5960218167043169,0.5898349694524072,0.5680489894626006,0.5597884062330343
0.5960304740391269,0.5898437333321368,0.5680581636268641,0.5597976957285643
0.5960385713908251,0.5898519303371005,0.5680667443778931,0.5598063843508777
0.5960463603292887,0.5898598151332201,0.5680749983038959,0.5598147420395462
0.5960535524138615,0.58986709573003,0.5680826197447569,0.5598224592919057
0.5960597162197805,0.5898733353932677,0.568089151520324,0.5598290731804509
0.5960698097749619,0.5898835531687835,0.5680998476450865,0.5598399037695176
0.5960798231777418,0.5898936898054704,0.5681104588324734,0.5598506483534346
0.5960847248315593,0.5898986517834319,0.5681156531074172,0.5598559079272211
0.5960911382830151,0.589905144164568,0.5681224494319723,0.5598627896904816
0.5960979316718401,0.589912021158923,0.5681296483755681,0.5598700791342318
0.5961050896245159,0.5899192672037783,0.5681372336469108,0.5598777597623749
0.5961126054371163,0.5899268755127031,0.5681451981418603,0.5598858243814624
0.5961158363008394,0.5899301461383302,0.568148621883134,0.5598892911636503
0.5961188191418556,0.5899331656888606,0.56815178279513,0.559892491812452
0.5961216528785573,0.5899360343000654,0.5681547857015153,0.5598955324693057
0.5961244696254361,0.5899388857123551,0.5681577706038117,0.5598985548957351
0.5961273412124872,0.5899417926397296,0.5681608136201536,0.55990163616678
0.596130351074747,0.5899448395440513,0.5681640031665195,0.5599048658099234
0.5961336052135301,0.5899481337311819,0.5681674515723381,0.5599083575667217
0.5961371879732988,0.5899517605836028,0.5681712482173052,0.5599122019404913
0.5961408624040532,0.5899554802351945,0.5681751420058735,0.5599161446790843
0.5961471714517397,0.5899618669276749,0.5681818276939163,0.5599229144149868
0.5961539258393629,0.5899687044408445,0.5681889853079991,0.5599301620096576
0.5961569212728746,0.589971736738845,0.5681921595642431,0.559933376170462
0.5961596103613148,0.5899744589216172,0.5681950091870902,0.5599362616168025
0.5961622479683427,0.5899771289894005,0.5681978042551646,0.5599390918225452
0.596174965530211,0.5899900030649806,0.568211281035741,0.5599527380239133
0.5961776625976776,0.589992733324976,0.56821413911395,0.5599556320319105
0.5961818928637986,0.5899970156525426,0.5682186219203939,0.5599601711931056
0.596183772177049,0.5899989180943057,0.5682206134257289,0.5599621877342722
0.5961856621950216,0.5900008313725329,0.5682226162748415,0.5599642157618226
0.5961936495140231,0.5900089169906391,0.5682310804243925,0.5599727863168248
0.5962011657839194,0.5900165257624876,0.5682390454039378,0.5599808514266001
0.5962083519823699,0.5900238004007354,0.5682466606072839,0.5599885623630312
0.5962153044574483,0.5900308384392019,0.5682540281343356,0.5599960225095522
0.5962216968950396,0.590037309547858,0.5682608021905311,0.5600028817245107
0.5962261596455923,0.590041827221018,0.5682655313603666,0.5600076703462079
